id,loan_paid_back
593994,0.9167885012703951
593995,0.9831540331007597
593996,0.5058020082789471
593997,0.9261107022306146
593998,0.9568019426779504
593999,0.9766722193719022
594000,0.9864626561644866
594001,0.9745575422724013
594002,0.9413427551998601
594003,0.002994135822167889
594004,0.0503285587163108
594005,0.9935692068925063
594006,0.5610703505825233
594007,0.03138079207887586
594008,0.9723337660491246
594009,0.766820320309637
594010,0.9913103386005195
594011,0.8587696208618909
594012,0.9855395189034252
594013,0.9270759136665356
594014,0.7085953424559154
594015,0.9915565048187774
594016,0.8707949501816767
594017,0.8914988544818664
594018,0.9635546484147438
594019,0.01199945136631812
594020,0.7684455254127436
594021,0.46377426105268665
594022,0.9768833927237119
594023,0.006945813333762743
594024,0.9519870763390825
594025,0.9374611077542577
594026,0.9647457560591477
594027,0.6842252309199467
594028,0.8660826708625566
594029,0.5424235354620761
594030,0.9410309505828635
594031,0.7120032028949681
594032,0.8165486233896909
594033,0.9545476468667302
594034,0.935662186269194
594035,0.4959314087672916
594036,0.9290278616238479
594037,0.9597409112193657
594038,0.9880897208972037
594039,0.7767393590613746
594040,0.8998820001632493
594041,0.9960947342977148
594042,0.08559192242789669
594043,0.8458902765990478
594044,0.9046845014625536
594045,0.9963652982358573
594046,0.9970756464107479
594047,0.9343814538522862
594048,0.915266311977011
594049,0.388695919516739
594050,0.9396056466884246
594051,0.8572938133330515
594052,0.62025291547728
594053,0.9212722857310488
594054,0.7822991498960096
594055,0.9988285189315581
594056,0.8052074343888331
594057,0.9864342493789429
594058,0.9474000617694524
594059,0.9870242464655362
594060,0.990475209604984
594061,0.012308690302297542
594062,0.05024890794440878
594063,0.8363580311109516
594064,0.8191490684599161
594065,0.9989101249646374
594066,0.8741046335730499
594067,0.003961633615772885
594068,0.5088232924132472
594069,0.9373595652401664
594070,0.8046735323491824
594071,0.9000151626861791
594072,0.9957793227085474
594073,0.8701624497390056
594074,0.8484175238210284
594075,0.9731493636624884
594076,0.2404945602116529
594077,0.9070108796829796
594078,0.8119566013005869
594079,0.9633142972407368
594080,0.9945564060189546
594081,0.3814981511098342
594082,0.8822313390437859
594083,0.978281276410919
594084,0.308024831746333
594085,0.8080565998353492
594086,0.02267458778173468
594087,0.9820096421183943
594088,0.3436328306898266
594089,0.79671623527849
594090,0.8985566695989082
594091,0.8247140358626922
594092,0.7045239197046326
594093,0.9536577590048853
594094,0.3025312945462483
594095,0.892727403667705
594096,0.0016000966738142592
594097,0.9298739743650288
594098,0.8624623402316006
594099,0.899171087489809
594100,0.9200207759543996
594101,0.9078623288026177
594102,0.668347826229505
594103,0.8030318003470571
594104,0.9725275492728218
594105,0.9303291692639687
594106,0.9573228681816296
594107,0.9196840581461958
594108,0.8991877139500675
594109,0.9795393970747199
594110,0.9793738931152642
594111,0.5478798244227034
594112,0.895043178399228
594113,0.9301469329120953
594114,0.96386157906079
594115,0.03427204489493742
594116,0.9080509460091938
594117,0.0018719045184710048
594118,0.04697613367371219
594119,0.6987356126484634
594120,0.9359127617568956
594121,0.8703755460475464
594122,0.9868587396957785
594123,0.9845874516476812
594124,0.9752196511683286
594125,0.5758239584775571
594126,0.07262766260667103
594127,0.6505309895848731
594128,0.013978958500293136
594129,0.9955524372193688
594130,0.9789588726723831
594131,0.48286500085741674
594132,0.9921459040782241
594133,0.9698767551124108
594134,0.8840122227480229
594135,0.013347043340989389
594136,0.97238595996376
594137,0.9475792841597331
594138,0.8681190173433442
594139,0.941501599493509
594140,0.9545175568192167
594141,0.983181672262217
594142,0.9308815155136887
594143,0.9518025434628209
594144,0.6726416315237327
594145,0.989424055660455
594146,0.9925414212517942
594147,0.972435478859166
594148,0.8882553039915788
594149,0.7623371250246378
594150,0.984356408950339
594151,0.9489122100483917
594152,0.9878163131293931
594153,0.9892349716446233
594154,0.8962372193127927
594155,0.03189029557637153
594156,0.7645882926343408
594157,0.7304192597496015
594158,0.8659819403022583
594159,0.9505892353387599
594160,0.8890112958038634
594161,0.9913791005174201
594162,0.9959997852910415
594163,0.9752473074281224
594164,0.6388473220835431
594165,0.00236483825619086
594166,0.9916613474206322
594167,0.9664066526604443
594168,0.9171181488088861
594169,0.8776441155316217
594170,0.9573001647660103
594171,0.9406809098782233
594172,0.001230114959397201
594173,0.005927636185678817
594174,0.9812474503883404
594175,0.14892016249031428
594176,0.959443554844246
594177,0.736034933640816
594178,0.9027206206587066
594179,0.8037589566280801
594180,0.9082069647176375
594181,0.8186095677516855
594182,0.9593280267712152
594183,0.001413480299097399
594184,0.9790467644654198
594185,0.9658470825785492
594186,0.9294583008437479
594187,0.0038927699433410645
594188,0.9683441773562679
594189,0.998582699733684
594190,0.4444664287123154
594191,0.9883456986608581
594192,0.9622227107387854
594193,0.8913058919591772
594194,0.8100436899099659
594195,0.8900831903140806
594196,0.942525407232629
594197,0.5846980027708635
594198,0.7543173378982814
594199,0.9769664464652391
594200,0.9616201607397552
594201,0.9288224146335041
594202,0.012286995140296771
594203,0.9952948816872466
594204,0.9594462431675622
594205,0.8327744116864377
594206,0.9388680706206887
594207,0.6209321524385623
594208,0.007858022924730116
594209,0.959836489942559
594210,0.9870288752595311
594211,0.9290575716169264
594212,0.9738323560860983
594213,0.023429506225683034
594214,0.9218770470359372
594215,0.9091398062097573
594216,0.9905959344621248
594217,0.9164153938667838
594218,0.68470711005806
594219,0.9763454843090142
594220,0.961424236162465
594221,0.9937906866110153
594222,0.5629342736499787
594223,0.9853926094964051
594224,0.9862168070774697
594225,0.9436463046350645
594226,0.9972596706717118
594227,0.9184403924988931
594228,0.9498811284909495
594229,0.6843743871505268
594230,0.9883849240616143
594231,0.8890843909774309
594232,0.9832682109463097
594233,0.9696155287549187
594234,0.11168016620648422
594235,0.557872992942986
594236,0.955565792789983
594237,0.7749577232708266
594238,0.9739474938365977
594239,0.9673764682442019
594240,0.9883260396850905
594241,0.010122436545536111
594242,0.9961216558928266
594243,0.7861585350752945
594244,0.8601630372660157
594245,0.014831230221669814
594246,0.47804552808244705
594247,0.9536710834685855
594248,0.9458054553336258
594249,0.9903730510824741
594250,0.016814007527860785
594251,0.9333541344429344
594252,0.9658103100327518
594253,0.00982356388198639
594254,0.9884060248306201
594255,0.9051870595472943
594256,0.9889589878905632
594257,0.9821556815615445
594258,0.7942936318720847
594259,0.915898211323671
594260,0.2448351408077934
594261,0.8261745228772284
594262,0.7195740041196214
594263,0.9118192312086688
594264,0.9469650913263623
594265,0.9396442538615347
594266,0.9846958155658541
594267,0.9598088159393169
594268,0.8464036824613204
594269,0.03895041592138298
594270,0.7996474588769903
594271,0.9650270665629587
594272,0.8958954508874833
594273,0.08608941136674418
594274,0.011496716837135212
594275,0.9059614983888097
594276,0.9971549282602734
594277,0.9738212484570998
594278,0.9959392888128819
594279,0.9529957648339755
594280,0.8363123656588954
594281,0.6410878062272669
594282,0.8625695101760527
594283,0.8115816260288403
594284,0.9299853931219267
594285,0.9234459108001678
594286,0.9835071585188577
594287,0.8872831666205824
594288,0.003099504800879402
594289,0.9751781995456494
594290,0.0059728916700480025
594291,0.6578864543495244
594292,0.8660992616315609
594293,0.001144158466932924
594294,0.9926992609098791
594295,0.8842088379119045
594296,0.9784365095657321
594297,0.9769865779518999
594298,0.9559815037703184
594299,0.5469143270258758
594300,0.9308413186150448
594301,0.9931962586500663
594302,0.8637406218647043
594303,0.9908240685070628
594304,0.9994346610171441
594305,0.9665765272610033
594306,0.8927472913419183
594307,0.9741706198379027
594308,0.9844173968891312
594309,0.9589855409407081
594310,0.9650430315682169
594311,0.957813520237102
594312,0.9685566064766641
594313,0.7755895507817968
594314,0.8439653338720391
594315,0.9795753917732145
594316,0.6386122774598949
594317,0.995523057478831
594318,0.03019487182156713
594319,0.846771256490812
594320,0.9204578401259914
594321,0.8210556572386501
594322,0.8430754380591851
594323,0.9713472807384729
594324,0.9696675666154448
594325,0.9636990120522992
594326,0.5976736027317912
594327,0.9852729691257583
594328,0.03108045065524649
594329,0.9943246076621196
594330,0.9830460180591449
594331,0.9966455310022024
594332,0.9581606480228948
594333,0.977078504753121
594334,0.0014175528146495144
594335,0.9885087573422594
594336,0.8260348610950651
594337,0.7728034217933434
594338,0.9680892322758357
594339,0.9256415000412904
594340,0.999192245628925
594341,0.5615622678070467
594342,0.4143925753585188
594343,0.9846151681854609
594344,0.8655416458270447
594345,0.8641596387779306
594346,0.9873550650582176
594347,0.9701243664041239
594348,0.9789853782818947
594349,0.9564814060505944
594350,0.6886225140283668
594351,0.9775349412924852
594352,0.9696631272486287
594353,0.48852175217670857
594354,0.022112727760014345
594355,0.9651188235492284
594356,0.9343122000919709
594357,0.9302938100353051
594358,0.6163545204283065
594359,0.9366874445099301
594360,0.002862463828611812
594361,0.7574962808815847
594362,0.012282301173460552
594363,0.9686248668117986
594364,0.9942493142109471
594365,0.9964409310726869
594366,0.8601628878780713
594367,0.8937216172575202
594368,0.9061495419835435
594369,0.8164658923184627
594370,0.6774306899049499
594371,0.9747440732531818
594372,0.906024990005461
594373,0.8133747915448027
594374,0.81091176395576
594375,0.018201190976391342
594376,0.8715685528018888
594377,0.9021304889298043
594378,0.902737181881196
594379,0.8472186712526638
594380,0.9786675123111194
594381,0.8976527366126166
594382,0.9052127743195004
594383,0.36927464444696534
594384,0.9271763893947046
594385,0.899726575345475
594386,0.0010690969339066324
594387,0.9098687747954964
594388,0.9392340690432784
594389,0.9650411275059932
594390,0.9504534840502041
594391,0.9594353881098879
594392,0.9713844222555778
594393,0.9882384301729921
594394,0.9772026658440984
594395,0.0038756876615056147
594396,0.9858327315556926
594397,0.9962336698885588
594398,0.9671807122965291
594399,0.970530527253172
594400,0.9608571337564319
594401,0.9785605987872955
594402,0.0018115278889551099
594403,0.8496256626578801
594404,0.011697431999990782
594405,0.7736876459714361
594406,0.9674344513703044
594407,0.7319830356888345
594408,0.762465353899006
594409,0.8914550489894416
594410,0.4974411311035555
594411,0.9884490999332031
594412,0.9403296686417615
594413,0.9586104315815025
594414,0.36617357980405363
594415,0.9928109184608988
594416,0.6222097453841519
