id,loan_paid_back
593994,0.8678776356537223
593995,0.9611283781829398
593996,0.62455441219571
593997,0.9331786904999212
593998,0.9588895809684723
593999,0.947246669433231
594000,0.9572753415717506
594001,0.9219471472833677
594002,0.8405838339810086
594003,0.05227324352777656
594004,0.034099472337426995
594005,0.9724801714922489
594006,0.9562159606142412
594007,0.028366274356697963
594008,0.9496156395934243
594009,0.9144861256181783
594010,0.986216348139034
594011,0.9143584692988941
594012,0.9524666793510891
594013,0.8899147916091795
594014,0.9194914507178146
594015,0.9668467491673925
594016,0.9081651282669115
594017,0.7796950985813068
594018,0.9720526767249406
594019,0.02731870349849847
594020,0.9485307753398183
594021,0.7748361592864383
594022,0.9561590176954724
594023,0.08648803647397028
594024,0.9466433382786045
594025,0.9672888214617494
594026,0.8752748278952237
594027,0.7637502727514629
594028,0.9252548130406509
594029,0.820409391570109
594030,0.7658733292781175
594031,0.12298959957845157
594032,0.2871050862486225
594033,0.9844471337553513
594034,0.8574119614357169
594035,0.33474411851717273
594036,0.8903317048037941
594037,0.9636270629660347
594038,0.9344869100247079
594039,0.972207777070366
594040,0.8873489484761833
594041,0.9620103545758272
594042,0.1496694054472277
594043,0.868814624312893
594044,0.8113020472863517
594045,0.9640195973580766
594046,0.9660218132874143
594047,0.8326681030623795
594048,0.9589030921135109
594049,0.7124034378369596
594050,0.8936409722483865
594051,0.6890620721636294
594052,0.855365750469312
594053,0.904478149538517
594054,0.9541381123224271
594055,0.8987660742321681
594056,0.6078870338874206
594057,0.9708839976021951
594058,0.9534583561225219
594059,0.967528210572946
594060,0.8729322526036342
594061,0.023506495433105783
594062,0.08201163000284685
594063,0.7653162563386154
594064,0.8314148124500672
594065,0.9344988419463603
594066,0.8407267049961276
594067,0.032933848732354484
594068,0.8431004164771684
594069,0.9103627614249832
594070,0.7956031291672461
594071,0.7631803136885693
594072,0.9845889821250844
594073,0.7204530422202392
594074,0.7307996827812215
594075,0.957614837796565
594076,0.14870479040911852
594077,0.9156141687857751
594078,0.9406313438052711
594079,0.9483796863833862
594080,0.9557742784732864
594081,0.8683667844186527
594082,0.761919287207691
594083,0.9681146613703628
594084,0.28195418061603783
594085,0.915278524794518
594086,0.13653155302382422
594087,0.937081080395977
594088,0.7423172544521288
594089,0.8938102850893879
594090,0.869970009054759
594091,0.8503547747586556
594092,0.9388683698417896
594093,0.9243511629553846
594094,0.2115237443272192
594095,0.8649072817589373
594096,0.03135966206344551
594097,0.8533252226959881
594098,0.9139292868459543
594099,0.8846247522805648
594100,0.9336060302404393
594101,0.8740123403218312
594102,0.9443158162249585
594103,0.9297930157828951
594104,0.9396820119904502
594105,0.9300180059712461
594106,0.9580276484857789
594107,0.9537355313762832
594108,0.86213979566714
594109,0.9737533601926213
594110,0.9448521401630813
594111,0.7745217922066662
594112,0.7429852842400348
594113,0.930224207535026
594114,0.9080324738007824
594115,0.0771099631762784
594116,0.8826795938704721
594117,0.0401780017210987
594118,0.29502650784157325
594119,0.8777789952017285
594120,0.7370536220615459
594121,0.9812570109420847
594122,0.9466279706461382
594123,0.8881976126934644
594124,0.94220707292459
594125,0.7111243695101163
594126,0.12039548204246965
594127,0.8298186323727741
594128,0.06960664031514184
594129,0.9847232188465396
594130,0.888612868521037
594131,0.698379996023356
594132,0.9618281048218554
594133,0.9594248762470198
594134,0.7722799026779624
594135,0.14341873850409134
594136,0.937755591240222
594137,0.9585031446386609
594138,0.8188086951085389
594139,0.9118603895238635
594140,0.9433532622350186
594141,0.9217773138611061
594142,0.9115949187685704
594143,0.9167367356866858
594144,0.7686433293703152
594145,0.9635604511071533
594146,0.9346689982961887
594147,0.9522252020992799
594148,0.9009752311348089
594149,0.6477259235169731
594150,0.9647421095177574
594151,0.9327837379587188
594152,0.9313464465872624
594153,0.9704629884491907
594154,0.9457545568563143
594155,0.06984968336906187
594156,0.9288063899667162
594157,0.858974016406371
594158,0.9526116877090526
594159,0.9391382145392555
594160,0.8850290063850188
594161,0.9488774072263786
594162,0.9747915000605377
594163,0.9698492790648046
594164,0.9080001941909588
594165,0.017514214898839302
594166,0.9823919095462627
594167,0.9431500327986406
594168,0.904767396311362
594169,0.8940368902762181
594170,0.9412471265937675
594171,0.9334002292656618
594172,0.020293703195164166
594173,0.0757873962693605
594174,0.9435057876039354
594175,0.061910574904029
594176,0.8935080223932592
594177,0.8647672511468482
594178,0.6602618029887962
594179,0.8900720089385596
594180,0.9467202274519331
594181,0.9471184571315281
594182,0.9620526322126576
594183,0.07458044953877131
594184,0.9220087409448884
594185,0.9010417922106059
594186,0.9457625089510799
594187,0.015502673114921338
594188,0.9608767301062835
594189,0.9595192017226131
594190,0.8120505555712858
594191,0.9591121925470666
594192,0.7764633218542
594193,0.8260423358607707
594194,0.82596310118221
594195,0.8664962799762091
594196,0.9106046907845056
594197,0.8216823502230011
594198,0.8955650943685167
594199,0.9483456786960551
594200,0.9429772911065276
594201,0.915273153379066
594202,0.05986617835038431
594203,0.9756320025912629
594204,0.9543398033250263
594205,0.8349190737837385
594206,0.9568529911385429
594207,0.6738538000331432
594208,0.028512813524686213
594209,0.9219608582013086
594210,0.9265401610192101
594211,0.8153695649666279
594212,0.9473383305206202
594213,0.04470780984910643
594214,0.9044257036049597
594215,0.8480795207159311
594216,0.9705057860266121
594217,0.8875211966512824
594218,0.9426935551817176
594219,0.9346556746458504
594220,0.9668540653230977
594221,0.9618066383719748
594222,0.8453371087735252
594223,0.9009493241385079
594224,0.9865352122493153
594225,0.9306178087662675
594226,0.962833881930271
594227,0.8352998533526697
594228,0.9500843805606998
594229,0.9581564200686462
594230,0.9407116713014104
594231,0.8825215506361778
594232,0.9643127069848135
594233,0.9701485894167707
594234,0.02023526093636505
594235,0.805998953121324
594236,0.9135732609538306
594237,0.796394243465847
594238,0.9563217230703288
594239,0.8784655190512669
594240,0.9764184083898324
594241,0.01346945741589837
594242,0.9647987707392075
594243,0.7579224503319788
594244,0.8516182472809131
594245,0.03380537377147388
594246,0.675456661410737
594247,0.9208614348356031
594248,0.9466672190678628
594249,0.9696983963172483
594250,0.027798111779850348
594251,0.8980367824115474
594252,0.8716583705955286
594253,0.0130042578641021
594254,0.968737619633092
594255,0.9446299961654829
594256,0.9519152168562991
594257,0.969129907756442
594258,0.9435064948271816
594259,0.622143894663435
594260,0.30133758606279254
594261,0.7434761389625502
594262,0.7556421380551811
594263,0.9429215867764187
594264,0.8996603626500137
594265,0.937870404338252
594266,0.9636117981351798
594267,0.9667539575657138
594268,0.9395883225446943
594269,0.10981364925701387
594270,0.8925671233886706
594271,0.9683462603644825
594272,0.9738772907422605
594273,0.07957474452600667
594274,0.014499166070354475
594275,0.8236652339358788
594276,0.9229634515860952
594277,0.9396398219238979
594278,0.9169780328409457
594279,0.9225543108862837
594280,0.8066945551053201
594281,0.691342278600095
594282,0.9775581392929856
594283,0.8177677423045768
594284,0.9412083484642433
594285,0.7964596285259736
594286,0.9373765560958451
594287,0.9068555714194332
594288,0.030416561953091236
594289,0.8943160499733991
594290,0.031933067752962875
594291,0.9077437489617071
594292,0.9189939434773228
594293,0.013209285484101104
594294,0.9522241271108388
594295,0.9013393764460258
594296,0.9429258824098564
594297,0.9508856264727706
594298,0.9203331371557709
594299,0.8367942342422375
594300,0.8794937804839617
594301,0.962092324550045
594302,0.7963642921593549
594303,0.9774717874635895
594304,0.9808576627589731
594305,0.9233682417575411
594306,0.7704899517447119
594307,0.9471730598996243
594308,0.990349935777109
594309,0.920255882660163
594310,0.9225238824469835
594311,0.8263987129374818
594312,0.9625130995390385
594313,0.8344522962004954
594314,0.8288741773496603
594315,0.9480480906544932
594316,0.8813895523527318
594317,0.9766615390421388
594318,0.04007170199195771
594319,0.9032915454829695
594320,0.9317562922930605
594321,0.8399464905833797
594322,0.9557886679187115
594323,0.9132054023726976
594324,0.9734282820860181
594325,0.9377130884229818
594326,0.8986892337084034
594327,0.9643970824804999
594328,0.17077547481893512
594329,0.9497206124182657
594330,0.9499953611851513
594331,0.9565959152501449
594332,0.91707445444825
594333,0.9481909781155682
594334,0.03961231566850016
594335,0.9643275661508961
594336,0.9204043243839191
594337,0.7161670379375249
594338,0.7801769483089573
594339,0.7844574176216026
594340,0.9364495941076216
594341,0.587907403972296
594342,0.778442074105458
594343,0.9686675908080806
594344,0.18484871550894783
594345,0.7046820264780183
594346,0.965587586511768
594347,0.9424021015630325
594348,0.9759151054279211
594349,0.9662899688793125
594350,0.9356761166902644
594351,0.9415140070518571
594352,0.9777587968951308
594353,0.7611542303146275
594354,0.12006150871138448
594355,0.9071447508239572
594356,0.9206111430901631
594357,0.8900100198401542
594358,0.8887285269116335
594359,0.8628305369744763
594360,0.023310150938550787
594361,0.8984164330984055
594362,0.03097143100806857
594363,0.9489039681637595
594364,0.9754828995797654
594365,0.9367239647995015
594366,0.9063379508940566
594367,0.9527152659101049
594368,0.8653393274488451
594369,0.9524915783995861
594370,0.9497860125936969
594371,0.9196380233441309
594372,0.9207890488502923
594373,0.7655092660665016
594374,0.818057473678351
594375,0.18740959870479487
594376,0.9533490401197253
594377,0.8607754322629475
594378,0.9117859553099251
594379,0.8457961864430596
594380,0.8943819230239021
594381,0.9143497184169291
594382,0.9237036696491258
594383,0.6901803450562277
594384,0.6411877656119339
594385,0.9002890072231821
594386,0.022372114486292644
594387,0.8687644813892328
594388,0.9828975330516087
594389,0.9520470526874552
594390,0.8494284231293843
594391,0.8857470565341363
594392,0.9047836331207338
594393,0.7661682931238112
594394,0.9366643205742489
594395,0.016099562326529496
594396,0.9463272424890827
594397,0.993648537940113
